Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var9,Var11,Var12,Var13,Var14,Var15,Var16
MSG,3,1,1,4067F5,1,2025/08/08 03:52:44.550,2025/08/08 03:52:44.605,43000,42.31924,-71.60464,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:45.580,2025/08/08 03:52:45.593,43000,42.31755,-71.60614,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:46.530,2025/08/08 03:52:46.573,43000,42.31581,-71.6077,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:47.561,2025/08/08 03:52:47.610,42975,42.31407,-71.6092,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:48.631,2025/08/08 03:52:48.651,42975,42.31217,-71.61087,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:50.731,2025/08/08 03:52:50.777,43000,42.30853,-71.61407,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:51.800,2025/08/08 03:52:51.818,43000,42.30679,-71.61557,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:52.870,2025/08/08 03:52:52.909,43000,42.30486,-71.61719,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:53.740,2025/08/08 03:52:53.782,43000,42.30331,-71.61856,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:54.570,2025/08/08 03:52:54.599,43000,42.30194,-71.61981,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:55.481,2025/08/08 03:52:55.527,42975,42.30034,-71.62115,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:56.591,2025/08/08 03:52:56.620,42975,42.29846,-71.62281,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:57.461,2025/08/08 03:52:57.494,43000,42.2969,-71.62415,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:58.451,2025/08/08 03:52:58.477,42975,42.29518,-71.62569,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:52:59.481,2025/08/08 03:52:59.516,43000,42.29345,-71.62722,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:00.471,2025/08/08 03:53:00.500,42975,42.29168,-71.62869,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:01.381,2025/08/08 03:53:01.427,43000,42.29013,-71.63005,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:04.391,2025/08/08 03:53:04.429,42975,42.28496,-71.6346,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:05.381,2025/08/08 03:53:05.413,42975,42.28322,-71.6361,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:06.411,2025/08/08 03:53:06.450,42975,42.28148,-71.6376,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:07.521,2025/08/08 03:53:07.543,43000,42.27958,-71.63929,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:08.631,2025/08/08 03:53:08.636,42975,42.27753,-71.64108,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:09.661,2025/08/08 03:53:09.677,42975,42.27581,-71.64261,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:10.570,2025/08/08 03:53:10.603,42975,42.27425,-71.64397,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:11.521,2025/08/08 03:53:11.534,43000,42.27269,-71.64529,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:13.581,2025/08/08 03:53:13.608,42975,42.26907,-71.64846,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:14.571,2025/08/08 03:53:14.591,42975,42.26733,-71.64996,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:15.480,2025/08/08 03:53:15.519,42975,42.2658,-71.65136,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:16.511,2025/08/08 03:53:16.555,42975,42.26408,-71.65283,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:17.581,2025/08/08 03:53:17.596,42975,42.26216,-71.65452,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:20.310,2025/08/08 03:53:20.323,42975,42.25751,-71.65858,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:22.250,2025/08/08 03:53:22.288,43000,42.25407,-71.66158,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:23.201,2025/08/08 03:53:23.218,42975,42.2525,-71.66294,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:25.221,2025/08/08 03:53:25.242,42975,42.24907,-71.66594,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:27.080,2025/08/08 03:53:27.098,43000,42.24578,-71.6688,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:28.940,2025/08/08 03:53:28.955,42975,42.24248,-71.67168,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:29.851,2025/08/08 03:53:29.883,42975,42.24094,-71.67302,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:30.721,2025/08/08 03:53:30.756,43000,42.23955,-71.67423,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:31.711,2025/08/08 03:53:31.740,42975,42.23782,-71.67576,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:32.580,2025/08/08 03:53:32.613,42975,42.2363,-71.67711,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:33.451,2025/08/08 03:53:33.486,43000,42.23475,-71.67845,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:34.401,2025/08/08 03:53:34.418,43000,42.23318,-71.6798,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:36.301,2025/08/08 03:53:36.327,43000,42.22991,-71.68266,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:37.410,2025/08/08 03:53:37.422,42975,42.22801,-71.68429,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:41.611,2025/08/08 03:53:41.626,43000,42.22078,-71.69066,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:42.760,2025/08/08 03:53:42.773,43000,42.21872,-71.69241,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:43.754,2025/08/08 03:53:43.808,43000,42.21698,-71.69391,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:44.860,2025/08/08 03:53:44.900,43000,42.21511,-71.69556,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:46.761,2025/08/08 03:53:46.810,43000,42.21181,-71.69846,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:47.710,2025/08/08 03:53:47.741,43000,42.21026,-71.69978,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:49.611,2025/08/08 03:53:49.651,43000,42.207,-71.70265,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:50.640,2025/08/08 03:53:50.688,43000,42.2051,-71.70431,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:52.620,2025/08/08 03:53:52.655,43000,42.20183,-71.70714,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:53.651,2025/08/08 03:53:53.692,43000,42.19993,-71.70879,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:54.521,2025/08/08 03:53:54.566,43000,42.19853,-71.71,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:55.511,2025/08/08 03:53:55.549,43000,42.19681,-71.71147,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:56.460,2025/08/08 03:53:56.481,42975,42.19509,-71.713,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:53:57.331,2025/08/08 03:53:57.353,43000,42.19354,-71.71432,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:01.291,2025/08/08 03:54:01.337,43000,42.1868,-71.72016,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:02.321,2025/08/08 03:54:02.374,43000,42.18508,-71.72169,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:03.351,2025/08/08 03:54:03.363,42975,42.1832,-71.72331,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:08.261,2025/08/08 03:54:08.277,43000,42.17474,-71.73063,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:10.121,2025/08/08 03:54:10.135,42975,42.17163,-71.73338,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:11.031,2025/08/08 03:54:11.061,43000,42.1699,-71.73485,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:12.021,2025/08/08 03:54:12.045,43000,42.16837,-71.73617,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:12.891,2025/08/08 03:54:12.918,43000,42.16678,-71.73753,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:13.881,2025/08/08 03:54:13.899,43000,42.16506,-71.73906,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:14.950,2025/08/08 03:54:14.990,42975,42.16319,-71.74066,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:15.981,2025/08/08 03:54:16.027,43000,42.16145,-71.74216,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:16.971,2025/08/08 03:54:17.011,42975,42.15971,-71.74366,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:20.261,2025/08/08 03:54:20.290,43000,42.15403,-71.74858,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:21.211,2025/08/08 03:54:21.222,43000,42.15248,-71.74996,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:22.121,2025/08/08 03:54:22.149,43000,42.15096,-71.75126,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:23.231,2025/08/08 03:54:23.242,42975,42.14886,-71.75305,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:25.130,2025/08/08 03:54:25.152,42975,42.14561,-71.75589,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:26.241,2025/08/08 03:54:26.295,42975,42.14369,-71.75759,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:27.231,2025/08/08 03:54:27.279,43000,42.14197,-71.75905,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:28.341,2025/08/08 03:54:28.373,42975,42.14008,-71.7607,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:29.291,2025/08/08 03:54:29.300,42975,42.13853,-71.76206,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:30.241,2025/08/08 03:54:30.281,42975,42.1368,-71.76353,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:31.391,2025/08/08 03:54:31.428,42975,42.1349,-71.76519,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:32.381,2025/08/08 03:54:32.412,43000,42.13321,-71.76663,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:33.451,2025/08/08 03:54:33.503,42975,42.13131,-71.76832,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:36.301,2025/08/08 03:54:36.345,42975,42.12652,-71.77247,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:37.291,2025/08/08 03:54:37.329,43000,42.12479,-71.77394,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:38.400,2025/08/08 03:54:38.423,42975,42.12291,-71.77555,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:39.471,2025/08/08 03:54:39.511,43000,42.12102,-71.77719,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:40.581,2025/08/08 03:54:40.604,43000,42.11911,-71.77886,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:41.531,2025/08/08 03:54:41.586,43000,42.11742,-71.7803,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:43.391,2025/08/08 03:54:43.443,42975,42.1143,-71.78298,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:44.381,2025/08/08 03:54:44.428,42975,42.11261,-71.78448,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:45.331,2025/08/08 03:54:45.358,43000,42.11087,-71.78598,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:46.160,2025/08/08 03:54:46.178,43000,42.1095,-71.78716,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:47.151,2025/08/08 03:54:47.162,43000,42.1078,-71.7886,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:48.061,2025/08/08 03:54:48.089,43000,42.10627,-71.78997,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:49.091,2025/08/08 03:54:49.124,42975,42.10454,-71.79144,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:50.121,2025/08/08 03:54:50.161,42975,42.10282,-71.79291,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:53.090,2025/08/08 03:54:53.111,42975,42.0977,-71.79738,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:54.161,2025/08/08 03:54:54.204,43000,42.09581,-71.79903,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:55.111,2025/08/08 03:54:55.134,43000,42.09426,-71.80032,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:56.021,2025/08/08 03:54:56.061,43000,42.09274,-71.80165,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:58.081,2025/08/08 03:54:58.134,43000,42.08914,-71.80479,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:54:58.951,2025/08/08 03:54:58.958,43000,42.08762,-71.80608,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:09.720,2025/08/08 03:55:09.768,43000,42.0693,-71.82197,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:10.671,2025/08/08 03:55:10.699,42975,42.06763,-71.82344,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:12.691,2025/08/08 03:55:12.720,43000,42.06418,-71.82638,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:14.751,2025/08/08 03:55:14.793,43000,42.06061,-71.82949,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:27.781,2025/08/08 03:55:27.794,42975,42.0385,-71.84871,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:55:28.811,2025/08/08 03:55:28.832,42975,42.03676,-71.85021,0,0,0
MSG,3,1,1,4067F5,1,2025/08/08 03:56:10.191,2025/08/08 03:56:10.226,42975,41.96635,-71.91107,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:15:59.613,2025/08/08 03:15:59.648,38000,42.55847,-71.03594,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:01.663,2025/08/08 03:16:01.671,38000,42.55449,-71.03785,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:05.838,2025/08/08 03:16:05.875,38000,42.54634,-71.04172,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:07.614,2025/08/08 03:16:07.625,38000,42.54297,-71.04335,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:14.688,2025/08/08 03:16:14.720,38000,42.52919,-71.04999,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:21.826,2025/08/08 03:16:21.874,38000,42.51541,-71.05657,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:34.501,2025/08/08 03:16:34.544,38000,42.49079,-71.06832,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:44.102,2025/08/08 03:16:44.156,38000,42.47203,-71.07726,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:44.964,2025/08/08 03:16:44.980,38000,42.4704,-71.07805,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:45.989,2025/08/08 03:16:46.016,38000,42.46835,-71.07899,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:46.877,2025/08/08 03:16:46.892,38000,42.46669,-71.0798,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:48.026,2025/08/08 03:16:48.039,38000,42.46449,-71.08084,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:49.976,2025/08/08 03:16:50.003,38000,42.46069,-71.08267,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:51.989,2025/08/08 03:16:52.021,38000,42.45671,-71.08455,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:53.076,2025/08/08 03:16:53.113,38000,42.45465,-71.08554,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:54.102,2025/08/08 03:16:54.150,38000,42.45261,-71.08653,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:16:59.301,2025/08/08 03:16:59.341,38000,42.44261,-71.09132,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:04.327,2025/08/08 03:17:04.364,38000,42.43292,-71.09591,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:05.364,2025/08/08 03:17:05.401,38000,42.43089,-71.0969,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:06.376,2025/08/08 03:17:06.386,38000,42.42892,-71.09784,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:08.277,2025/08/08 03:17:08.300,38000,42.42513,-71.09965,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:09.364,2025/08/08 03:17:09.390,38000,42.42311,-71.10064,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:10.390,2025/08/08 03:17:10.428,38000,42.42105,-71.1016,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:11.365,2025/08/08 03:17:11.410,38000,42.41922,-71.10252,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:12.464,2025/08/08 03:17:12.503,38000,42.41707,-71.10352,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:16.615,2025/08/08 03:17:16.653,38000,42.409,-71.10735,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:17.515,2025/08/08 03:17:17.530,38000,42.40727,-71.10818,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:19.327,2025/08/08 03:17:19.382,38000,42.40378,-71.1099,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:21.165,2025/08/08 03:17:21.189,38000,42.40009,-71.11163,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:22.102,2025/08/08 03:17:22.114,38000,42.3982,-71.11252,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:26.990,2025/08/08 03:17:27.030,38000,42.3887,-71.11706,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:28.052,2025/08/08 03:17:28.070,38000,42.38663,-71.11806,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:31.065,2025/08/08 03:17:31.075,38000,42.38081,-71.12081,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:33.815,2025/08/08 03:17:33.856,38000,42.37552,-71.12332,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:34.715,2025/08/08 03:17:34.733,38000,42.3738,-71.12415,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:35.740,2025/08/08 03:17:35.769,38000,42.37175,-71.12511,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:36.765,2025/08/08 03:17:36.805,38000,42.36978,-71.12605,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:37.803,2025/08/08 03:17:37.843,38000,42.36775,-71.12702,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:38.815,2025/08/08 03:17:38.829,38000,42.3658,-71.12798,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:39.840,2025/08/08 03:17:39.866,38000,42.36365,-71.12898,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:40.965,2025/08/08 03:17:41.010,38000,42.3615,-71.12998,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:41.778,2025/08/08 03:17:41.829,38000,42.36003,-71.13067,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:42.753,2025/08/08 03:17:42.763,38000,42.35811,-71.13161,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:43.690,2025/08/08 03:17:43.740,38000,42.35625,-71.13251,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:44.665,2025/08/08 03:17:44.674,38000,42.3544,-71.13335,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:45.716,2025/08/08 03:17:45.761,38000,42.35234,-71.13437,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:46.653,2025/08/08 03:17:46.689,38000,42.35051,-71.13523,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:48.553,2025/08/08 03:17:48.600,38000,42.3468,-71.13697,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:49.478,2025/08/08 03:17:49.528,38000,42.34506,-71.13785,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:50.528,2025/08/08 03:17:50.566,38000,42.34298,-71.13877,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:51.453,2025/08/08 03:17:51.495,38000,42.34113,-71.13966,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:52.641,2025/08/08 03:17:52.696,38000,42.33879,-71.14078,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:53.603,2025/08/08 03:17:53.628,38000,42.33693,-71.14165,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:58.403,2025/08/08 03:17:58.434,38000,42.32758,-71.14612,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:17:59.528,2025/08/08 03:17:59.579,38000,42.32543,-71.14714,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:00.678,2025/08/08 03:18:00.726,38000,42.32318,-71.14821,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:01.703,2025/08/08 03:18:01.714,38000,42.32115,-71.14919,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:03.615,2025/08/08 03:18:03.624,38000,42.31743,-71.15091,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:04.578,2025/08/08 03:18:04.605,38000,42.31558,-71.15183,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:05.591,2025/08/08 03:18:05.640,38000,42.31356,-71.15276,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:06.678,2025/08/08 03:18:06.732,38000,42.31151,-71.15377,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:07.629,2025/08/08 03:18:07.663,38000,42.30965,-71.15461,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:08.578,2025/08/08 03:18:08.594,38000,42.3078,-71.15551,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:09.628,2025/08/08 03:18:09.681,38000,42.30574,-71.15647,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:10.615,2025/08/08 03:18:10.665,38000,42.30379,-71.15743,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:11.615,2025/08/08 03:18:11.647,38000,42.30183,-71.15832,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:12.691,2025/08/08 03:18:12.739,38000,42.29969,-71.15934,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:13.753,2025/08/08 03:18:13.778,38000,42.29764,-71.16032,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:14.704,2025/08/08 03:18:14.707,38000,42.29578,-71.16119,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:15.804,2025/08/08 03:18:15.852,38000,42.29364,-71.16222,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:17.741,2025/08/08 03:18:17.768,38000,42.28986,-71.164,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:19.904,2025/08/08 03:18:19.949,38000,42.28559,-71.16605,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:21.904,2025/08/08 03:18:21.916,38000,42.28168,-71.1679,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:22.803,2025/08/08 03:18:22.843,38000,42.28005,-71.16873,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:23.841,2025/08/08 03:18:23.880,38000,42.27791,-71.16975,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:24.679,2025/08/08 03:18:24.700,38000,42.27644,-71.17043,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:25.666,2025/08/08 03:18:25.684,38000,42.27448,-71.17137,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:27.804,2025/08/08 03:18:27.817,38000,42.27032,-71.17333,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:28.866,2025/08/08 03:18:28.907,38000,42.26816,-71.17436,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:29.904,2025/08/08 03:18:29.944,38000,42.26613,-71.17531,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:30.828,2025/08/08 03:18:30.872,38000,42.26445,-71.17608,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:31.741,2025/08/08 03:18:31.750,38000,42.26262,-71.17699,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:32.629,2025/08/08 03:18:32.674,38000,42.26096,-71.17774,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:33.717,2025/08/08 03:18:33.766,38000,42.25882,-71.17876,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:34.617,2025/08/08 03:18:34.642,38000,42.25705,-71.17959,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:37.754,2025/08/08 03:18:37.807,38000,42.25095,-71.18248,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:40.754,2025/08/08 03:18:40.762,38000,42.24509,-71.18529,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:41.742,2025/08/08 03:18:41.794,38000,42.24316,-71.18616,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:42.691,2025/08/08 03:18:42.725,38000,42.24131,-71.18706,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:43.279,2025/08/08 03:18:43.324,38000,42.24023,-71.1876,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:43.866,2025/08/08 03:18:43.874,38000,42.239,-71.18816,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:44.966,2025/08/08 03:18:45.016,38000,42.23685,-71.18922,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:45.942,2025/08/08 03:18:45.950,38000,42.23492,-71.1901,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:46.842,2025/08/08 03:18:46.873,38000,42.23318,-71.19097,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:47.791,2025/08/08 03:18:47.802,38000,42.2314,-71.19179,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:48.792,2025/08/08 03:18:48.838,38000,42.22949,-71.19268,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:49.891,2025/08/08 03:18:49.931,38000,42.22726,-71.19377,0,0,0
MSG,3,1,1,4075B3,1,2025/08/08 03:18:50.817,2025/08/08 03:18:50.859,38000,42.22558,-71.19454,0,0,0
